timestamp,location_name,requests,drivers,weather,event,base_fare,actual_price_paid
2025-11-19 20:09:40,Airport,148,96,Rainy,None,108,159.12
2025-12-02 15:24:40,Tech Park,48,47,Clear,None,137,137.0
2025-11-25 06:08:40,Suburbs,56,50,Clear,None,110,110.0
2025-11-17 13:35:40,City Center,79,57,Clear,None,100,114.88
2025-11-30 02:21:40,Tech Park,74,67,Clear,None,148,148.0
2025-12-07 03:12:40,Mall,94,80,Rainy,None,100,120.0
2025-12-05 08:26:40,Mall,45,29,Clear,None,123,157.61
2025-11-16 19:59:40,Tech Park,192,158,Clear,None,138,139.68
2025-11-20 03:50:40,Tech Park,51,36,Clear,None,104,122.03
2025-12-05 06:37:40,Tech Park,49,34,Foggy,None,136,162.24
2025-12-02 01:49:40,City Center,97,46,Rainy,None,101,194.62
2025-12-11 08:28:40,Tech Park,95,98,Clear,None,113,113.0
2025-11-27 02:56:40,Suburbs,50,37,Clear,None,146,163.68
2025-12-04 14:13:40,City Center,132,112,Clear,Festival,132,132.0
2025-12-06 18:33:40,Airport,176,157,Rainy,None,133,159.6
2025-11-15 08:51:40,Suburbs,49,33,Clear,None,125,153.48
2025-11-16 17:43:40,City Center,133,113,Clear,None,148,148.0
2025-12-07 17:56:40,Tech Park,182,184,Clear,None,115,115.0
2025-12-07 22:04:40,Tech Park,68,60,Clear,None,140,140.0
2025-12-03 05:17:40,Suburbs,60,38,Clear,None,129,168.11
2025-12-06 16:15:40,Tech Park,57,67,Cloudy,None,127,127.0
2025-12-03 20:58:40,Airport,115,137,Clear,None,141,141.0
2025-12-01 04:09:40,City Center,63,55,Clear,None,110,110.0
2025-12-01 17:52:40,Suburbs,84,69,Cloudy,None,130,131.81
2025-11-28 21:38:40,City Center,123,114,Clear,None,147,147.0
2025-12-04 19:15:40,Suburbs,112,88,Rainy,None,127,159.79
2025-12-06 13:16:40,Tech Park,62,70,Cloudy,None,136,136.0
2025-11-27 22:03:40,Airport,75,54,Clear,None,139,160.0
2025-12-10 08:35:40,City Center,128,82,Clear,Concert,101,130.17
2025-11-17 00:02:40,Suburbs,78,71,Clear,Festival,102,102.0
2025-11-20 22:49:40,Airport,62,45,Clear,None,135,154.2
2025-12-01 13:49:40,City Center,121,68,Rainy,None,119,197.96
2025-11-26 13:47:40,Tech Park,49,41,Clear,None,131,131.0
2025-11-23 14:17:40,Tech Park,92,52,Rainy,None,139,230.1
2025-12-05 00:53:40,Mall,58,54,Cloudy,None,137,137.0
2025-12-07 02:46:40,Tech Park,105,63,Cloudy,Sports,126,173.04
2025-12-02 02:45:40,Suburbs,93,78,Clear,Conference,129,129.0
2025-11-22 09:57:40,City Center,102,69,Clear,None,142,173.61
2025-11-29 02:56:40,Suburbs,86,81,Rainy,None,118,141.6
2025-11-20 01:05:40,Airport,72,59,Clear,None,133,135.16
2025-11-17 05:01:40,Airport,96,85,Rainy,None,141,169.2
2025-11-29 06:52:40,Suburbs,64,52,Clear,None,122,125.0
2025-11-30 04:18:40,Suburbs,88,48,Rainy,None,106,180.91
2025-12-09 14:47:40,City Center,117,65,Rainy,None,119,199.92
2025-11-15 14:32:40,Tech Park,94,88,Rainy,None,102,122.4
2025-12-10 07:14:40,Suburbs,51,58,Clear,None,125,125.0
2025-12-12 00:33:40,Suburbs,38,42,Clear,None,115,115.0
2025-11-30 04:20:40,Airport,97,101,Clear,None,123,123.0
2025-11-14 18:30:40,Tech Park,168,198,Cloudy,None,107,107.0
2025-12-06 01:41:40,Tech Park,75,62,Clear,None,149,150.15
2025-11-24 14:21:40,City Center,74,51,Clear,None,136,163.31
2025-11-26 00:42:40,Mall,110,94,Rainy,Conference,145,174.0
2025-11-30 03:42:40,City Center,92,71,Clear,None,135,145.34
2025-11-20 08:12:40,Tech Park,122,99,Rainy,None,145,177.75
2025-11-19 15:18:40,City Center,75,45,Clear,None,122,167.55
2025-11-26 00:23:40,Suburbs,35,30,Clear,None,112,112.0
2025-11-16 01:51:40,Suburbs,96,70,Rainy,None,138,184.53
2025-12-10 13:23:40,Mall,43,44,Foggy,None,111,111.0
2025-11-24 16:41:40,Airport,59,50,Clear,None,131,131.0
2025-12-06 23:26:40,City Center,98,87,Cloudy,None,130,130.0
2025-11-26 21:32:40,City Center,125,117,Clear,None,127,127.0
2025-11-23 20:59:40,City Center,157,181,Clear,None,107,107.0
2025-11-25 10:21:40,Suburbs,57,37,Clear,None,148,188.32
2025-11-18 17:21:40,Tech Park,217,126,Rainy,None,119,192.52
2025-11-26 07:25:40,Suburbs,72,47,Rainy,None,116,170.0
2025-12-12 06:36:40,City Center,74,86,Clear,None,122,122.0
2025-11-20 18:12:40,Airport,108,114,Cloudy,None,115,115.0
2025-11-24 10:53:40,Suburbs,48,33,Clear,None,120,144.44
2025-11-22 02:21:40,Airport,83,55,Clear,None,129,160.9
2025-11-13 17:51:40,Suburbs,68,70,Foggy,None,113,113.0
2025-11-21 16:47:40,Airport,67,55,Clear,None,110,111.6
2025-11-28 07:03:40,City Center,76,79,Clear,None,107,107.0
2025-11-30 09:35:40,City Center,91,56,Clear,None,138,184.92
2025-12-08 12:34:40,Suburbs,65,49,Rainy,None,103,134.03
2025-11-20 18:02:40,Mall,80,95,Clear,None,134,134.0
2025-11-29 10:06:40,Suburbs,59,41,Foggy,None,146,173.92
2025-11-23 23:10:40,Suburbs,94,70,Clear,Conference,141,157.11
2025-11-19 01:20:40,Airport,65,75,Clear,None,148,148.0
2025-11-24 15:53:40,City Center,109,98,Rainy,None,122,146.4
2025-11-26 17:49:40,City Center,123,134,Clear,None,120,120.0
2025-11-17 00:52:40,Suburbs,66,68,Clear,None,124,124.0
2025-12-04 08:11:40,Suburbs,33,20,Clear,None,126,171.36
2025-11-29 21:28:40,City Center,151,141,Foggy,None,148,148.0
2025-11-15 02:06:40,Tech Park,62,41,Foggy,None,144,179.96
2025-11-26 13:39:40,City Center,85,95,Foggy,None,143,143.0
2025-12-08 15:30:40,Tech Park,71,48,Rainy,None,129,183.61
2025-12-11 07:57:40,Mall,34,34,Clear,None,121,121.0
2025-11-27 01:34:40,Mall,55,62,Clear,None,115,115.0
2025-12-09 23:16:40,Tech Park,38,33,Clear,None,105,105.0
2025-11-16 23:32:40,City Center,104,79,Clear,None,134,146.48
2025-11-18 21:38:40,City Center,121,107,Cloudy,None,119,119.0
2025-11-15 13:48:40,City Center,218,111,Rainy,Conference,143,259.0
2025-11-17 17:09:40,Airport,87,80,Cloudy,None,131,131.0
2025-11-19 14:26:40,Tech Park,64,41,Rainy,None,112,166.74
2025-11-18 22:46:40,Airport,61,66,Clear,None,103,103.0
2025-12-08 08:35:40,City Center,66,77,Clear,None,130,130.0
2025-11-22 13:19:40,Suburbs,59,46,Foggy,None,115,122.6
2025-11-25 19:32:40,Tech Park,147,160,Clear,None,144,144.0
2025-11-25 17:17:40,Tech Park,148,170,Clear,None,131,131.0
2025-12-09 04:48:40,Tech Park,46,36,Clear,None,102,108.35
2025-11-15 01:05:40,Tech Park,76,67,Rainy,None,105,126.0
2025-12-01 20:41:40,Mall,79,53,Clear,None,140,172.54
2025-11-30 02:39:40,City Center,128,86,Rainy,None,127,181.7
2025-12-06 14:48:40,City Center,111,92,Clear,None,140,140.73
2025-12-05 22:39:40,Airport,90,79,Rainy,None,144,172.8
2025-12-01 13:49:40,City Center,96,60,Clear,None,110,145.2
2025-11-30 01:42:40,Suburbs,62,66,Clear,None,146,146.0
2025-12-11 01:41:40,City Center,74,56,Clear,None,106,116.3
2025-12-04 06:45:40,Suburbs,48,52,Clear,None,116,116.0
2025-11-26 22:38:40,City Center,71,69,Clear,None,136,136.0
2025-12-02 02:53:40,City Center,112,71,Rainy,None,135,202.77
2025-11-23 10:13:40,Suburbs,68,47,Clear,None,119,142.5
2025-11-22 14:39:40,City Center,101,62,Clear,None,144,193.42
2025-12-06 11:21:40,Airport,77,87,Clear,None,135,135.0
2025-12-04 11:53:40,Suburbs,58,63,Clear,None,117,117.0
2025-12-02 00:27:40,City Center,117,60,Rainy,None,141,253.8
2025-12-09 22:23:40,City Center,139,131,Cloudy,Conference,130,130.0
2025-11-30 15:49:40,Suburbs,82,60,Rainy,None,115,153.33
2025-12-10 21:58:40,City Center,132,140,Cloudy,None,125,125.0
2025-11-29 17:44:40,City Center,132,141,Clear,None,106,106.0
2025-11-27 15:52:40,Airport,65,76,Clear,None,102,102.0
2025-11-23 20:18:40,City Center,243,145,Foggy,Festival,119,164.3
2025-12-07 21:38:40,Tech Park,82,85,Clear,None,141,141.0
2025-12-02 15:55:40,Airport,75,89,Clear,None,131,131.0
2025-11-16 07:26:40,City Center,95,95,Clear,None,135,135.0
2025-11-21 15:13:40,Airport,78,54,Foggy,None,138,164.99
2025-11-24 00:46:40,Suburbs,41,45,Clear,None,121,121.0
2025-11-16 17:18:40,Tech Park,184,202,Cloudy,None,119,119.0
2025-11-17 19:20:40,Suburbs,70,60,Clear,None,113,113.0
2025-11-21 11:40:40,Airport,59,64,Cloudy,None,116,116.0
2025-11-29 23:59:40,Suburbs,71,54,Clear,None,113,123.38
2025-12-08 15:33:40,Tech Park,51,33,Clear,None,131,167.2
2025-11-13 02:38:40,Tech Park,51,42,Foggy,None,101,102.15
2025-11-22 08:35:40,Mall,59,38,Clear,None,138,176.93
2025-11-15 07:01:40,Mall,59,52,Clear,None,100,100.0
2025-12-09 08:39:40,Suburbs,54,56,Foggy,None,104,104.0
2025-11-16 08:17:40,City Center,106,126,Clear,None,126,126.0
2025-11-17 04:51:40,Tech Park,65,56,Rainy,None,142,170.4
2025-11-19 17:13:40,City Center,113,86,Clear,None,108,117.85
2025-11-21 17:14:40,Airport,167,105,Foggy,Conference,141,185.05
2025-11-23 11:45:40,City Center,88,85,Clear,None,100,100.0
2025-11-21 20:46:40,Suburbs,82,95,Clear,None,136,136.0
2025-12-05 15:10:40,Mall,46,44,Cloudy,None,131,131.0
2025-11-22 10:05:40,Suburbs,88,83,Clear,Sports,146,146.0
2025-11-15 16:16:40,Tech Park,51,45,Clear,None,102,102.0
2025-11-21 11:50:40,City Center,79,47,Cloudy,None,146,202.16
2025-11-23 06:03:40,Suburbs,73,56,Rainy,None,149,191.15
2025-11-21 12:12:40,Tech Park,54,52,Clear,None,125,125.0
2025-11-19 14:53:40,Suburbs,47,43,Foggy,None,142,142.0
2025-12-08 23:13:40,Suburbs,60,67,Clear,None,130,130.0
2025-12-03 23:22:40,Airport,69,49,Clear,None,121,141.15
2025-11-17 13:53:40,Tech Park,46,46,Cloudy,None,125,125.0
2025-12-07 01:17:40,Suburbs,67,57,Clear,None,136,136.0
2025-12-10 17:19:40,Tech Park,154,173,Clear,None,111,111.0
2025-12-12 03:25:40,City Center,83,55,Clear,None,117,145.93
2025-11-25 10:33:40,City Center,94,67,Clear,None,110,127.86
2025-11-15 16:58:40,City Center,77,89,Clear,None,141,141.0
2025-12-01 18:55:40,City Center,108,65,Clear,None,148,202.65
2025-12-11 13:36:40,City Center,87,64,Clear,None,138,155.59
2025-12-10 20:45:40,Suburbs,67,42,Clear,None,146,192.16
2025-12-07 13:16:40,Suburbs,69,62,Clear,None,120,120.0
2025-12-02 16:25:40,City Center,92,108,Clear,None,106,106.0
2025-11-13 21:25:40,Tech Park,121,96,Foggy,Concert,115,120.56
2025-11-19 07:00:40,Suburbs,87,60,Clear,Sports,122,146.4
2025-11-22 12:49:40,Airport,137,84,Rainy,None,127,196.18
2025-11-25 09:13:40,Suburbs,74,36,Rainy,None,133,250.63
2025-11-13 20:54:40,Mall,70,51,Clear,None,124,141.12
2025-11-13 06:04:40,Airport,58,62,Clear,None,112,112.0
2025-12-03 03:52:40,Airport,93,87,Rainy,None,144,172.8
2025-11-19 03:46:40,Suburbs,73,41,Rainy,None,111,184.75
2025-11-26 23:41:40,City Center,113,64,Rainy,None,136,224.74
2025-11-22 16:48:40,Tech Park,89,66,Rainy,None,121,159.57
2025-12-09 20:22:40,Airport,238,128,Rainy,Conference,140,241.85
2025-11-19 14:47:40,Suburbs,54,62,Clear,None,117,117.0
2025-11-16 14:37:40,City Center,128,65,Rainy,None,146,265.05
2025-12-02 20:14:40,City Center,127,132,Clear,None,130,130.0
2025-11-14 06:03:40,Tech Park,59,40,Rainy,None,116,164.72
2025-11-18 04:02:40,Suburbs,50,52,Clear,None,144,144.0
2025-12-11 16:01:40,Suburbs,49,47,Cloudy,None,148,148.0
2025-11-17 08:19:40,City Center,74,49,Clear,None,133,166.01
2025-11-21 05:35:40,Suburbs,73,44,Rainy,None,141,220.99
2025-12-08 09:27:40,City Center,75,71,Clear,None,105,105.0
2025-11-22 07:18:40,Tech Park,67,63,Clear,None,123,123.0
2025-12-08 07:47:40,Tech Park,54,62,Clear,None,115,115.0
2025-11-18 05:57:40,City Center,82,82,Foggy,None,112,112.0
2025-12-10 00:26:40,Mall,81,47,Rainy,None,108,174.82
2025-12-09 04:41:40,Mall,48,55,Clear,None,108,108.0
2025-12-05 08:29:40,Suburbs,64,68,Clear,None,130,130.0
2025-11-28 03:59:40,City Center,78,80,Clear,None,102,102.0
2025-12-02 18:48:40,City Center,117,106,Clear,None,115,115.0
2025-11-26 22:46:40,Mall,47,29,Clear,None,146,195.14
2025-11-27 09:16:40,City Center,75,83,Clear,None,133,133.0
2025-11-17 02:34:40,City Center,186,133,Rainy,Festival,123,167.13
2025-11-19 19:13:40,Suburbs,83,56,Clear,None,125,153.21
2025-11-27 01:48:40,Airport,119,105,Rainy,None,108,129.6
2025-11-30 16:03:40,Tech Park,77,43,Rainy,None,139,232.49
2025-11-12 18:46:40,Tech Park,164,117,Clear,None,135,156.78
2025-12-06 18:03:40,Suburbs,138,112,Rainy,None,134,164.25
2025-11-18 05:30:40,Suburbs,99,53,Rainy,Sports,117,202.92
2025-11-18 21:28:40,Suburbs,71,52,Clear,None,114,129.08
2025-11-27 04:04:40,Mall,48,29,Clear,None,148,201.89
2025-11-28 15:31:40,Mall,47,40,Clear,None,128,128.0
2025-11-23 19:57:40,Suburbs,73,69,Clear,None,128,128.0
2025-12-08 07:06:40,Suburbs,79,53,Rainy,None,116,166.16
2025-12-11 05:04:40,City Center,87,96,Cloudy,None,104,104.0
2025-12-02 02:50:40,City Center,79,52,Clear,None,142,178.26
2025-12-07 01:30:40,Suburbs,66,74,Clear,None,106,106.0
2025-11-28 18:31:40,City Center,158,132,Rainy,None,132,158.4
2025-11-19 15:28:40,City Center,118,84,Clear,Conference,148,172.24
2025-11-20 14:06:40,Tech Park,54,60,Clear,None,122,122.0
2025-11-20 09:48:40,City Center,104,99,Rainy,None,149,178.8
2025-11-14 03:13:40,City Center,68,77,Clear,None,126,126.0
2025-11-20 22:20:40,Mall,51,43,Cloudy,None,134,134.0
2025-12-02 18:28:40,Suburbs,120,79,Foggy,Concert,130,163.17
2025-11-13 23:02:40,Tech Park,54,62,Cloudy,None,102,102.0
2025-11-23 12:30:40,City Center,104,116,Clear,None,105,105.0
2025-11-30 21:15:40,City Center,129,114,Clear,None,125,125.0
2025-11-14 11:18:40,City Center,80,93,Foggy,None,113,113.0
2025-11-21 17:10:40,City Center,161,138,Rainy,None,131,157.2
2025-11-18 05:43:40,City Center,77,48,Clear,None,125,165.42
2025-12-02 15:25:40,City Center,85,56,Cloudy,None,104,130.45
2025-12-10 18:27:40,Suburbs,78,69,Foggy,None,134,134.0
2025-12-06 22:11:40,City Center,171,185,Cloudy,Concert,106,106.0
2025-11-26 08:51:40,Suburbs,60,52,Rainy,None,116,139.2
2025-11-20 08:23:40,City Center,84,85,Clear,None,114,114.0
2025-11-21 09:24:40,Tech Park,110,73,Clear,None,106,132.02
2025-11-30 22:59:40,Suburbs,89,44,Rainy,None,136,252.71
2025-11-26 23:29:40,City Center,72,53,Clear,None,101,113.81
2025-12-09 00:22:40,Suburbs,63,74,Clear,None,139,139.0
2025-11-25 22:08:40,Tech Park,51,36,Clear,None,147,172.48
2025-11-13 22:51:40,Suburbs,40,36,Clear,None,146,146.0
2025-11-28 04:17:40,City Center,72,46,Clear,None,125,161.52
2025-11-21 11:59:40,Airport,79,90,Clear,None,118,118.0
2025-11-15 11:51:40,City Center,103,113,Clear,None,107,107.0
2025-11-27 14:34:40,Tech Park,71,59,Rainy,None,100,120.27
2025-12-09 20:55:40,City Center,123,119,Clear,None,119,119.0
2025-11-21 22:30:40,Airport,72,44,Clear,None,119,160.54
2025-11-14 13:13:40,Mall,110,100,Rainy,Festival,143,171.6
2025-11-28 00:55:40,Tech Park,40,24,Clear,None,101,138.71
2025-12-01 11:12:40,Mall,58,40,Clear,None,145,174.0
2025-11-15 22:17:40,Suburbs,82,76,Rainy,None,145,174.0
2025-11-27 11:40:40,Suburbs,58,46,Clear,None,139,145.77
2025-11-16 01:33:40,Suburbs,69,56,Clear,None,104,106.67
2025-12-09 20:17:40,City Center,130,88,Foggy,None,105,128.29
2025-12-08 08:11:40,Tech Park,118,92,Foggy,None,113,120.47
2025-11-26 10:10:40,City Center,89,95,Clear,None,130,130.0
2025-11-13 01:45:40,Suburbs,54,61,Clear,None,117,117.0
2025-11-14 00:27:40,City Center,71,63,Clear,None,111,111.0
2025-12-10 01:35:40,Suburbs,55,41,Clear,None,135,150.28
2025-11-28 10:27:40,Suburbs,55,37,Clear,None,129,158.57
2025-12-01 10:05:40,Tech Park,107,119,Clear,None,121,121.0
2025-11-25 15:30:40,Tech Park,53,42,Clear,None,107,112.3
2025-11-18 01:47:40,Suburbs,70,36,Rainy,None,131,235.22
2025-12-12 06:58:40,City Center,87,82,Clear,None,110,110.0
2025-11-25 19:25:40,City Center,105,90,Clear,None,120,120.0
2025-11-28 06:48:40,City Center,79,74,Clear,None,145,145.0
2025-12-10 17:24:40,Suburbs,62,73,Clear,None,125,125.0
2025-11-26 02:02:40,Suburbs,58,44,Clear,None,122,133.53
2025-11-27 21:26:40,Suburbs,75,72,Cloudy,None,129,129.0
2025-12-01 18:52:40,City Center,122,80,Clear,None,110,138.6
2025-11-15 18:26:40,Suburbs,101,62,Foggy,None,108,145.07
2025-11-14 13:47:40,Suburbs,45,49,Clear,None,106,106.0
2025-12-08 19:10:40,Suburbs,65,47,Clear,None,143,163.93
2025-11-26 23:23:40,Mall,49,35,Clear,None,115,133.4
2025-12-05 21:40:40,Tech Park,74,83,Clear,None,127,127.0
2025-12-10 13:19:40,Suburbs,58,67,Cloudy,None,112,112.0
2025-12-04 05:17:40,Mall,87,55,Rainy,None,140,210.76
2025-11-26 00:59:40,Mall,55,45,Clear,None,109,110.94
2025-11-16 06:58:40,Mall,56,41,Cloudy,None,136,154.04
2025-12-01 14:49:40,Airport,71,54,Foggy,None,113,123.38
2025-11-18 16:26:40,Suburbs,44,36,Clear,None,131,133.33
2025-11-25 12:22:40,Mall,54,43,Foggy,None,122,127.45
2025-12-06 00:44:40,City Center,89,60,Clear,None,130,159.47
2025-12-11 13:09:40,Tech Park,59,48,Clear,None,146,149.41
2025-11-16 08:03:40,Tech Park,116,118,Clear,None,121,121.0
2025-12-08 20:24:40,Tech Park,76,85,Clear,None,130,130.0
2025-12-10 16:16:40,Tech Park,45,50,Clear,None,129,129.0
2025-11-23 09:44:40,City Center,92,55,Clear,None,131,180.54
2025-11-15 08:00:40,Suburbs,54,55,Clear,None,120,120.0
2025-11-24 10:47:40,City Center,68,65,Clear,None,137,137.0
2025-12-03 11:33:40,City Center,83,89,Clear,None,135,135.0
2025-12-09 00:48:40,City Center,138,161,Clear,Concert,115,115.0
2025-12-03 15:42:40,Mall,60,53,Clear,None,146,146.0
2025-11-22 04:44:40,Mall,62,51,Foggy,None,139,140.74
2025-11-30 08:15:40,Suburbs,56,43,Clear,None,147,159.03
2025-11-28 01:49:40,Suburbs,57,66,Clear,None,106,106.0
2025-12-01 17:48:40,City Center,118,122,Cloudy,None,138,138.0
2025-11-27 17:12:40,City Center,117,138,Clear,None,104,104.0
2025-11-17 21:40:40,Suburbs,106,76,Rainy,None,118,159.98
2025-11-18 12:23:40,Tech Park,60,44,Foggy,None,127,143.63
2025-12-06 15:15:40,Suburbs,90,75,Rainy,None,109,130.8
2025-11-13 04:53:40,City Center,80,51,Clear,None,127,164.45
2025-11-23 20:01:40,City Center,147,121,Clear,None,117,118.39
2025-11-23 11:30:40,Suburbs,79,63,Clear,None,103,107.45
2025-11-16 20:13:40,Mall,91,69,Clear,None,119,130.31
2025-11-21 14:43:40,City Center,76,67,Clear,None,104,104.0
2025-12-09 04:50:40,City Center,125,118,Clear,Conference,116,116.0
2025-12-08 21:46:40,Suburbs,72,43,Clear,None,149,205.55
2025-12-02 09:39:40,Tech Park,99,67,Clear,None,109,133.21
2025-11-20 16:09:40,City Center,83,56,Clear,None,138,169.15
2025-11-17 03:26:40,City Center,85,69,Clear,None,123,126.14
2025-11-14 22:20:40,Mall,44,34,Cloudy,None,130,139.79
2025-11-14 15:10:40,Suburbs,80,64,Rainy,None,139,172.36
2025-12-05 11:05:40,Airport,63,70,Cloudy,None,121,121.0
2025-11-19 02:45:40,City Center,91,60,Foggy,None,144,180.48
2025-11-17 14:58:40,Suburbs,49,29,Clear,None,104,144.74
2025-11-19 11:32:40,Tech Park,50,36,Clear,None,106,122.02
2025-12-08 19:36:40,Mall,56,52,Clear,None,138,138.0
2025-12-10 19:31:40,Suburbs,121,83,Rainy,None,148,208.13
2025-11-26 13:39:40,Suburbs,78,68,Rainy,None,136,163.2
2025-11-17 18:28:40,Suburbs,67,63,Clear,None,133,133.0
2025-12-02 02:58:40,Suburbs,84,44,Rainy,None,119,210.31
2025-11-17 23:42:40,Airport,62,70,Clear,None,137,137.0
2025-12-06 22:51:40,Mall,90,74,Rainy,None,128,155.26
2025-12-02 11:56:40,Airport,104,120,Clear,Conference,132,132.0
2025-11-13 18:36:40,Airport,124,97,Rainy,None,100,126.27
2025-11-29 20:05:40,City Center,352,175,Rainy,Conference,101,186.76
2025-11-26 19:52:40,City Center,133,142,Clear,None,130,130.0
2025-11-22 10:08:40,City Center,148,175,Clear,Sports,104,104.0
2025-11-16 12:03:40,Tech Park,65,52,Rainy,None,115,142.6
2025-11-19 00:55:40,City Center,80,83,Clear,None,125,125.0
2025-12-02 05:40:40,Suburbs,44,31,Foggy,None,120,141.06
2025-11-18 06:54:40,Mall,49,45,Foggy,None,114,114.0
2025-12-09 05:36:40,Tech Park,61,56,Rainy,None,140,168.0
2025-11-15 02:38:40,City Center,97,116,Clear,None,112,112.0
2025-11-24 22:11:40,Tech Park,76,43,Rainy,None,135,223.28
2025-11-13 05:04:40,City Center,101,87,Rainy,None,105,126.0
2025-12-05 14:35:40,Tech Park,80,62,Rainy,None,116,147.58
2025-12-09 09:27:40,City Center,88,64,Cloudy,None,143,163.02
2025-12-10 20:00:40,Suburbs,110,82,Clear,Sports,114,126.9
2025-12-03 00:06:40,Suburbs,50,57,Clear,None,112,112.0
2025-11-25 12:48:40,City Center,127,143,Cloudy,Concert,132,132.0
2025-11-27 23:55:40,Mall,44,44,Clear,None,131,131.0
2025-11-16 00:50:40,Suburbs,68,64,Clear,None,115,115.0
2025-11-13 17:52:40,Suburbs,74,81,Clear,None,135,135.0
2025-12-09 05:46:40,City Center,68,50,Clear,None,135,152.28
2025-12-06 21:42:40,City Center,131,118,Clear,None,108,108.0
2025-12-09 19:33:40,Mall,68,45,Clear,None,118,147.37
2025-12-10 08:27:40,Tech Park,91,85,Clear,None,141,141.0
2025-12-12 08:22:40,Mall,55,35,Clear,None,108,140.09
2025-12-04 21:40:40,Mall,97,47,Rainy,None,128,242.06
2025-12-09 01:51:40,City Center,116,109,Foggy,Sports,119,119.0
2025-11-28 12:00:40,City Center,78,57,Foggy,None,107,121.42
2025-12-02 22:26:40,Tech Park,107,88,Rainy,Conference,102,123.7
2025-12-06 17:12:40,City Center,124,147,Foggy,None,145,145.0
2025-11-27 02:02:40,Suburbs,89,57,Clear,Conference,140,180.48
2025-11-29 15:30:40,City Center,153,132,Clear,Sports,143,143.0
2025-11-12 23:50:40,Mall,50,47,Clear,None,102,102.0
2025-12-08 08:03:40,City Center,107,96,Rainy,None,111,133.2
2025-12-06 15:03:40,Tech Park,84,51,Clear,Concert,143,194.14
2025-12-10 16:17:40,Suburbs,52,61,Clear,None,119,119.0
2025-11-26 21:03:40,Airport,109,99,Clear,None,149,149.0
2025-11-17 04:48:40,Tech Park,81,76,Rainy,None,106,127.2
2025-12-02 00:48:40,City Center,63,60,Clear,None,114,114.0
2025-12-03 23:31:40,City Center,85,97,Clear,None,112,112.0
2025-12-09 20:45:40,Suburbs,69,78,Clear,None,141,141.0
2025-11-27 03:20:40,Suburbs,49,56,Clear,None,121,121.0
2025-11-23 07:08:40,Mall,61,50,Clear,None,149,151.38
2025-11-24 06:07:40,Airport,63,53,Clear,None,112,112.0
2025-11-18 07:20:40,Tech Park,53,50,Clear,None,102,102.0
2025-11-26 02:48:40,Mall,44,46,Clear,None,126,126.0
2025-11-15 00:18:40,Airport,79,94,Foggy,None,134,134.0
2025-12-05 11:06:40,Mall,53,38,Foggy,None,140,161.81
2025-12-09 06:30:40,Tech Park,47,47,Cloudy,None,139,139.0
2025-11-17 23:44:40,Mall,45,35,Rainy,None,117,148.42
2025-11-17 20:29:40,City Center,106,65,Clear,None,127,170.77
2025-11-13 04:23:40,Mall,90,64,Clear,Sports,121,140.97
2025-12-06 18:53:40,Tech Park,250,230,Clear,Festival,132,132.0
2025-12-07 18:28:40,Suburbs,90,91,Cloudy,None,126,126.0
2025-11-14 09:29:40,City Center,86,86,Clear,None,124,124.0
2025-11-14 20:40:40,Tech Park,84,93,Clear,None,118,118.0
2025-11-20 21:54:40,Airport,113,85,Clear,None,146,161.12
2025-11-21 15:40:40,Tech Park,49,33,Cloudy,None,149,182.95
2025-11-12 14:34:40,Suburbs,39,29,Clear,None,146,162.92
2025-12-07 11:14:40,City Center,139,119,Rainy,None,135,162.0
2025-12-02 08:39:40,Airport,81,90,Clear,None,125,125.0
2025-11-26 17:22:40,City Center,118,111,Clear,None,132,132.0
2025-11-24 15:43:40,City Center,76,72,Clear,None,138,138.0
2025-12-09 01:50:40,Suburbs,58,46,Clear,None,116,121.65
2025-11-19 05:29:40,City Center,107,63,Rainy,None,120,191.85
2025-11-23 11:45:40,Suburbs,55,43,Clear,None,115,122.27
